,attention,name,num_nodes,docs
323,0.001467482652515173,much,30,"[259, 265, 397, 21, 406, 791, 157, 672, 417, 549, 552, 554, 567, 187, 446, 65, 197, 198, 841, 85, 599, 983, 984, 985, 354, 871, 747, 237, 112, 240]"
917,0.0014669668162241578,events,9,"[134, 265, 75, 459, 237, 562, 275, 755, 567]"
538,0.001466150744818151,access,22,"[384, 775, 1033, 526, 915, 32, 41, 171, 299, 684, 951, 445, 190, 325, 330, 715, 332, 973, 85, 879, 112, 241]"
559,0.001466040383093059,guidance,4,"[504, 33, 157, 191]"
1031,0.0014650553930550814,january th,6,"[588, 338, 149, 567, 90, 511]"
1831,0.0014646220952272415,help elect,3,"[467, 413, 214]"
876,0.0014644254697486758,elected,8,"[449, 805, 70, 582, 869, 720, 212, 413]"
2020,0.0014640275621786714,holiday season,4,"[546, 251, 269, 967]"
1132,0.0014636402484029531,making,21,"[523, 651, 781, 535, 423, 168, 939, 944, 442, 190, 202, 331, 336, 855, 490, 493, 112, 498, 247, 508, 510]"
103,0.0014617471024394035,advice,10,"[133, 487, 615, 10, 268, 429, 372, 117, 504, 346]"
1661,0.0014610419748350978,decide,4,"[450, 188, 429, 906]"
90,0.0014608056517317891,personal information,3,"[56, 10, 350]"
1208,0.0014607160119339824,quarter,3,"[842, 140, 117]"
927,0.0014602824812754989,got,13,"[965, 871, 361, 554, 299, 523, 745, 78, 686, 719, 371, 917, 255]"
649,0.001460180850699544,lower,4,"[727, 42, 211, 247]"
1854,0.0014601367292925715,approve,3,"[225, 567, 255]"
213,0.001458442653529346,miss,8,"[1035, 18, 595, 180, 757, 89, 667, 319]"
2120,0.0014584234450012445,new omicron,4,"[521, 266, 881, 599]"
803,0.0014580502174794674,facing,6,"[65, 129, 262, 1032, 157, 159]"
1366,0.001457885722629726,last months,3,"[816, 141, 614]"
477,0.0014575340319424868,ensure,20,"[389, 135, 655, 537, 30, 39, 942, 691, 829, 445, 582, 460, 980, 343, 858, 860, 733, 351, 618, 251]"
2423,0.0014573768712580204,strengthen,3,"[354, 699, 860]"
1059,0.0014572538202628493,affect,2,"[99, 582]"
1792,0.001457031350582838,nearly two,3,"[208, 592, 1021]"
1265,0.0014569771010428667,bring,18,"[450, 643, 535, 389, 935, 360, 334, 559, 432, 948, 790, 311, 441, 891, 124, 893, 670, 255]"
2936,0.0014568580081686378,ten years,3,"[842, 893, 567]"
1097,0.0014563384465873241,communities,17,"[384, 513, 551, 106, 779, 985, 495, 594, 148, 244, 214, 407, 660, 725, 858, 604, 445]"
1342,0.0014558365801349282,park,2,"[265, 135]"
863,0.0014557224931195378,take place,9,"[260, 70, 296, 233, 459, 588, 621, 624, 759]"
2370,0.001454537850804627,announced,6,"[1028, 812, 338, 985, 634, 351]"
2215,0.0014540451811626554,profits,2,"[306, 675]"
860,0.0014537718379870057,video,8,"[1028, 70, 231, 745, 1017, 540, 93, 894]"
1048,0.0014533610083162785,rest,12,"[96, 891, 168, 170, 619, 1035, 333, 115, 467, 311, 667, 699]"
580,0.0014529371401295066,top priority,5,"[34, 837, 456, 171, 973]"
93,0.001452458556741476,email,8,"[288, 869, 10, 844, 845, 757, 311, 891]"
1836,0.0014514225767925382,one example,2,"[247, 215]"
515,0.0014511452754959464,series,7,"[260, 551, 759, 1038, 279, 667, 30]"
562,0.0014506920706480742,would like,12,"[33, 97, 834, 869, 582, 487, 618, 687, 464, 720, 944, 633]"
170,0.0014503474812954664,freedom,8,"[838, 392, 554, 974, 336, 241, 18, 180]"
1648,0.0014496536459773779,case,8,"[898, 558, 719, 404, 948, 726, 184, 378]"
704,0.0014495828654617071,fight,21,"[898, 1026, 791, 670, 544, 292, 48, 816, 564, 566, 952, 314, 61, 449, 361, 237, 498, 245, 250, 635, 893]"
1468,0.0014483594568446279,wait,7,"[384, 769, 686, 336, 535, 636, 157]"
1389,0.0014482812257483602,p,12,"[576, 574, 588, 974, 887, 148, 309, 277, 628, 633, 286, 511]"
1129,0.001447525224648416,concern,7,"[643, 326, 298, 112, 633, 251, 252]"
734,0.0014467951841652393,workers,7,"[192, 900, 428, 368, 528, 54, 247]"
2797,0.0014465120621025562,covid response,3,"[968, 538, 508]"
189,0.0014456709614023566,problem,9,"[939, 750, 239, 336, 18, 466, 888, 187, 415]"
1175,0.0014454072806984186,addition,12,"[582, 646, 840, 479, 910, 112, 913, 759, 858, 763, 445, 575]"
1938,0.0014437695499509573,definitely,6,"[545, 452, 240, 496, 251, 382]"
549,0.0014427951537072659,offer,6,"[32, 868, 749, 177, 436, 949]"
193,0.0014404553221538663,matter,8,"[545, 1001, 492, 336, 18, 628, 726, 30]"
158,0.001437544240616262,reality,8,"[550, 428, 887, 18, 535, 698, 985, 666]"
1756,0.0014366557588800788,told,5,"[487, 456, 201, 493, 858]"
98,0.0014366243267431855,running,26,"[389, 901, 1033, 10, 526, 406, 155, 667, 30, 34, 300, 566, 449, 452, 582, 839, 85, 345, 351, 484, 635, 1000, 112, 246, 250, 251]"
33,0.0014365724055096507,time,85,"[1025, 2, 519, 1032, 1038, 1040, 18, 30, 33, 43, 53, 55, 69, 582, 77, 592, 82, 594, 595, 619, 110, 626, 119, 121, 128, 134, 138, 660, 150, 153, 168, 176, 177, 185, 700, 192, 201, 713, 213, 214, 725, 726, 237, 247, 255, 768, 769, 260, 775, 265, 785, 786, 304, 311, 326, 329, 842, 343, 359, 371, 888, 377, 382, 384, 389, 390, 401, 413, 939, 431, 944, 945, 437, 952, 441, 445, 449, 456, 464, 483, 484, 485, 996, 490, 511]"
813,0.0014359031338244677,next,8,"[128, 69, 360, 882, 309, 887, 985, 511]"
383,0.0014355859020724893,passed,6,"[384, 164, 1039, 30, 541, 382]"
541,0.0014351096469908953,worked,9,"[32, 840, 367, 849, 405, 759, 379, 284, 445]"
1240,0.0014347389806061983,event,18,"[322, 546, 132, 260, 902, 683, 473, 759, 719, 180, 629, 820, 311, 822, 121, 858, 670, 575]"
2225,0.0014343283837661147,night,7,"[452, 394, 554, 660, 309, 858, 445]"
497,0.0014342735521495342,chance,9,"[34, 514, 579, 456, 371, 629, 214, 252, 30]"
712,0.0014341578353196383,already,8,"[649, 330, 492, 304, 50, 562, 1018, 957]"
684,0.001434123027138412,last month,4,"[330, 755, 858, 46]"
1218,0.001434076577425003,closing,4,"[348, 726, 599, 119]"
2363,0.0014338314067572355,dangerous,6,"[554, 429, 336, 599, 858, 923]"
1000,0.0014320685295388103,progress,5,"[837, 82, 855, 508, 382]"
1207,0.0014313481515273452,serious risk,2,"[452, 117]"
1508,0.0014309169491752982,first time,7,"[545, 996, 168, 208, 1011, 660, 348]"
1928,0.0014305447693914175,takes,6,"[456, 239, 831, 310, 638, 351]"
1503,0.001430153613910079,recently,5,"[168, 649, 243, 309, 697]"
1296,0.0014298040186986327,remember,6,"[129, 259, 406, 667, 318, 255]"
331,0.001429467462003231,georgia,5,"[452, 1004, 21, 598, 30]"
1211,0.0014292962150648236,uk,15,"[290, 579, 1032, 441, 939, 307, 180, 117, 630, 660, 120, 121, 1018, 891, 893]"
1484,0.0014292126288637519,claim,3,"[456, 458, 163]"
666,0.0014290970284491777,able,34,"[129, 257, 259, 513, 898, 265, 266, 400, 913, 278, 163, 168, 45, 558, 560, 309, 445, 962, 456, 595, 341, 214, 343, 857, 858, 348, 990, 479, 864, 485, 362, 493, 111, 255]"
52,0.0014290963299572468,health,26,"[641, 130, 5, 393, 524, 20, 406, 545, 296, 169, 552, 684, 306, 188, 190, 195, 716, 977, 470, 984, 741, 746, 621, 749, 630, 508]"
457,0.0014289168175309896,year,55,"[643, 132, 133, 393, 1035, 397, 910, 1038, 400, 913, 275, 533, 535, 536, 153, 30, 291, 935, 40, 168, 812, 691, 440, 826, 699, 72, 456, 585, 975, 336, 337, 594, 467, 468, 983, 89, 858, 985, 991, 611, 484, 615, 747, 875, 1005, 239, 113, 241, 499, 628, 882, 1013, 247, 893, 511]"
726,0.0014285503420978785,moment,7,"[743, 1019, 651, 397, 559, 53, 667]"
1216,0.0014279959723353386,reach,6,"[742, 240, 118, 439, 190, 126]"
1140,0.001427529496140778,funds,4,"[112, 807, 863, 239]"
1283,0.001426995382644236,saving lives,3,"[128, 413, 366]"
868,0.0014266197104007006,took,7,"[582, 678, 70, 939, 754, 882, 888]"
2154,0.001426328090019524,partnering,4,"[288, 850, 933, 286]"
662,0.0014258826849982142,given,13,"[994, 299, 44, 333, 685, 239, 495, 855, 535, 953, 251, 985, 255]"
294,0.0014239635784178972,deal,12,"[643, 806, 204, 238, 1007, 80, 177, 18, 112, 991, 1021, 255]"
332,0.0014226981438696384,trying,5,"[786, 21, 56, 121, 667]"
160,0.001422637840732932,potential,7,"[521, 910, 18, 660, 150, 1019, 573]"
1205,0.0014226054772734642,december,12,"[389, 677, 456, 1033, 554, 204, 116, 247, 313, 251, 699, 190]"
445,0.0014222202589735389,government,32,"[265, 150, 283, 157, 30, 670, 163, 554, 810, 429, 302, 307, 311, 183, 953, 190, 830, 192, 450, 452, 76, 214, 599, 727, 985, 222, 734, 991, 239, 244, 1014, 508]"
321,0.0014219613512977958,senate,7,"[164, 262, 559, 212, 21, 439, 351]"
2740,0.0014219045406207442,local community,4,"[993, 834, 902, 479]"
474,0.0014213825343176723,address,12,"[35, 419, 359, 745, 1038, 464, 469, 278, 725, 888, 508, 30]"
791,0.001421239459887147,joined,5,"[65, 675, 214, 858, 1020]"
489,0.0014210413210093975,public safety,7,"[549, 1035, 749, 887, 537, 508, 30]"
2130,0.0014207654166966677,church,4,"[272, 336, 812, 902]"
69,0.0014206616906449199,country,45,"[641, 262, 7, 902, 527, 18, 917, 666, 923, 28, 157, 30, 800, 164, 295, 168, 425, 939, 685, 309, 566, 311, 699, 445, 62, 449, 452, 198, 456, 716, 333, 82, 467, 984, 219, 92, 348, 478, 619, 875, 239, 241, 626, 247, 121]"
76,0.0014205764746293426,higher education,3,"[8, 915, 935]"
663,0.0014199534198269248,find,29,"[768, 641, 258, 406, 535, 287, 928, 168, 554, 44, 812, 814, 943, 562, 307, 53, 825, 826, 317, 189, 72, 841, 842, 975, 336, 217, 602, 478, 382]"
436,0.001418979954905808,opportunity,10,"[898, 133, 1038, 79, 112, 239, 214, 343, 893, 30]"
1478,0.0014188685454428196,social media,8,"[355, 618, 842, 336, 950, 792, 858, 159]"
246,0.0014175991527736187,put,26,"[514, 18, 150, 540, 413, 669, 34, 675, 553, 298, 442, 834, 198, 585, 975, 84, 726, 87, 492, 493, 239, 240, 628, 251, 508, 255]"
1392,0.0014175064861774445,new orleans,4,"[840, 649, 228, 149]"
1763,0.0014170892536640167,caused,4,"[201, 1003, 588, 997]"
178,0.001416179002262652,become,10,"[259, 579, 1035, 237, 239, 336, 369, 18, 975, 214]"
1752,0.001415916602127254,school,11,"[962, 419, 451, 485, 803, 648, 201, 341, 535, 760, 858]"
579,0.0014157794648781419,stay,10,"[129, 34, 130, 201, 975, 176, 336, 375, 698, 636]"
1482,0.0014155840035527945,increased,5,"[162, 456, 975, 336, 348]"
1179,0.0014151223003864288,young people,7,"[962, 867, 774, 1032, 113, 858, 157]"
1027,0.0014140588464215398,learn,27,"[640, 150, 155, 157, 286, 675, 166, 944, 951, 188, 449, 835, 963, 968, 465, 89, 353, 227, 355, 231, 615, 489, 364, 879, 625, 629, 126]"
1061,0.0014129462651908398,stand,20,"[519, 397, 791, 281, 932, 681, 685, 175, 309, 965, 214, 343, 987, 482, 99, 492, 237, 374, 121, 635]"
924,0.001412864774465561,older,6,"[171, 77, 973, 560, 755, 247]"
590,0.001412175945006311,word,8,"[35, 902, 330, 746, 336, 438, 216, 890]"
2220,0.0014116354286670685,written,4,"[704, 858, 307, 471]"
1572,0.0014111209893599153,wish,11,"[834, 643, 772, 175, 339, 628, 757, 537, 858, 667, 351]"
724,0.0014110809424892068,easy,6,"[129, 801, 456, 82, 52, 190]"
1322,0.001410893863067031,covid protocols,8,"[546, 132, 518, 168, 394, 629, 822, 983]"
640,0.0014107248280197382,results,5,"[96, 487, 40, 313, 764]"
272,0.0014105950249359012,mother,7,"[802, 336, 18, 660, 180, 948, 311]"
378,0.0014091819757595658,serve,15,"[256, 354, 1028, 741, 134, 48, 112, 148, 660, 917, 535, 156, 445, 30, 479]"
1445,0.0014091194607317448,lateral flow,6,"[992, 880, 757, 700, 157, 190]"
678,0.0014087375020608306,families,27,"[1026, 900, 917, 671, 805, 682, 46, 698, 445, 705, 707, 456, 203, 975, 80, 336, 464, 849, 597, 354, 233, 492, 622, 239, 508, 510, 383]"
1667,0.001408727839589119,especially,3,"[188, 252, 238]"
245,0.001408595242537558,think,23,"[514, 642, 899, 1027, 1028, 1031, 651, 18, 535, 538, 38, 422, 429, 202, 842, 78, 343, 95, 492, 1005, 627, 756, 247]"
657,0.001407660311087966,take action,4,"[665, 570, 43, 594]"
711,0.0014072149060666561,combat,3,"[50, 124, 508]"
2627,0.0014069039607420564,challenging,4,"[608, 428, 508, 582]"
1939,0.0014065506402403116,first,15,"[961, 260, 485, 519, 551, 268, 878, 240, 752, 759, 380, 858, 348, 445, 255]"
341,0.0014063718263059855,seniors,5,"[32, 582, 755, 598, 23]"
41,0.001406294060871005,slow,4,"[508, 4, 21, 157]"
345,0.0014061002293601632,placed,9,"[834, 615, 201, 777, 937, 1033, 181, 247, 25]"
616,0.0014057557564228773,ongoing covid,4,"[40, 931, 124, 319]"
838,0.001405398827046156,facebook,5,"[70, 842, 567, 601, 508]"
409,0.0014051804319024086,create,10,"[288, 354, 996, 902, 239, 112, 562, 950, 888, 30]"
1060,0.0014043429400771856,signing,6,"[99, 809, 651, 916, 665, 602]"
1828,0.0014041108079254627,oregon,4,"[824, 538, 795, 214]"
851,0.0014036461943760514,representatives,8,"[482, 930, 164, 70, 392, 971, 217, 508]"
217,0.0014033184852451086,care,23,"[259, 775, 1035, 18, 660, 418, 804, 171, 175, 185, 329, 973, 463, 987, 861, 354, 996, 872, 362, 1004, 750, 1019, 255]"
1058,0.0014021281385794282,years,26,"[771, 389, 901, 150, 157, 670, 935, 171, 939, 559, 560, 691, 452, 197, 837, 714, 973, 975, 343, 858, 732, 99, 490, 1005, 247, 121]"
2045,0.001402057590894401,door,11,"[695, 298, 429, 436, 660, 757, 599, 760, 799, 605, 255]"
1577,0.0014011902967467904,post,9,"[326, 559, 176, 824, 247, 216, 633, 858, 863]"
888,0.0014008978614583611,represent,7,"[513, 930, 962, 72, 237, 214, 479]"
1184,0.0014007954159751534,movement,5,"[134, 113, 306, 214, 1017]"
1516,0.0014005388366058469,christmas party,3,"[456, 170, 333]"
338,0.0013999941293150187,climate change,13,"[996, 967, 42, 462, 1038, 983, 307, 22, 247, 153, 890, 700, 159]"
690,0.0013996821362525225,continue,37,"[641, 1028, 389, 135, 519, 521, 523, 526, 655, 913, 284, 549, 806, 942, 559, 48, 307, 61, 445, 582, 840, 460, 588, 336, 471, 733, 479, 991, 869, 749, 112, 113, 498, 628, 887, 508, 893]"
2057,0.0013995657209306955,big,6,"[996, 1031, 535, 985, 635, 255]"
1598,0.0013993523316457868,building,6,"[577, 774, 492, 177, 820, 732]"
1707,0.0013985640835016966,result,15,"[897, 677, 522, 844, 855, 913, 404, 628, 534, 566, 757, 858, 956, 445, 190]"
728,0.0013984253164380789,decades,6,"[1028, 298, 237, 53, 150, 894]"
1614,0.0013981874799355865,streets,9,"[352, 321, 389, 361, 298, 397, 178, 244, 604]"
1583,0.0013975044712424278,wear,15,"[806, 1001, 554, 333, 237, 366, 878, 177, 975, 596, 820, 630, 535, 665, 412]"
1290,0.001396864652633667,update,6,"[129, 546, 880, 757, 918, 382]"
1115,0.0013966202968731523,spending,5,"[842, 239, 112, 336, 126]"
2345,0.00139611738268286,buy,5,"[1039, 336, 372, 727, 348]"
232,0.001395565108396113,one,49,"[384, 514, 643, 260, 134, 519, 649, 523, 141, 1039, 18, 275, 660, 150, 536, 281, 412, 157, 419, 299, 430, 562, 69, 838, 456, 333, 336, 84, 852, 344, 859, 348, 351, 229, 869, 487, 489, 617, 748, 239, 240, 625, 114, 626, 117, 630, 887, 888, 255]"
1966,0.0013954450841993093,links,5,"[511, 975, 243, 660, 863]"
1222,0.0013949600979685783,damage caused,3,"[120, 699, 715]"
1957,0.0013946816325187683,action,7,"[417, 902, 777, 841, 241, 244, 733]"
2078,0.0013941122451797128,promise,5,"[259, 615, 456, 908, 535]"
223,0.0013930272543802857,choice,5,"[536, 18, 150, 248, 30]"
2287,0.0013929036213085055,planet,5,"[418, 996, 649, 781, 317]"
518,0.0013917922042310238,office,19,"[897, 1028, 389, 901, 1033, 266, 284, 30, 445, 837, 198, 713, 208, 214, 225, 1005, 240, 624, 250]"
3045,0.0013913476141169667,four part,2,"[649, 966]"
2258,0.0013909665867686272,five days,4,"[456, 1033, 891, 311]"
390,0.001390700344927609,way,32,"[514, 1028, 902, 913, 660, 535, 791, 796, 30, 298, 554, 939, 699, 65, 961, 336, 977, 214, 855, 487, 362, 491, 239, 112, 240, 241, 752, 372, 117, 887, 636, 255]"
989,0.0013900279300287366,many,20,"[129, 1028, 133, 910, 298, 554, 685, 814, 967, 458, 336, 82, 343, 348, 867, 620, 112, 369, 887, 504]"
892,0.0013886663364246488,use,25,"[387, 1028, 519, 1039, 532, 157, 545, 673, 164, 562, 180, 820, 705, 72, 205, 985, 732, 360, 492, 237, 239, 112, 885, 247, 510]"
1666,0.0013875695876777172,mask mandates,6,"[878, 188, 378, 412, 413, 702]"
2913,0.0013873392017558217,production,6,"[704, 1033, 910, 975, 559, 566]"
581,0.0013861610786989331,lost,13,"[321, 34, 133, 264, 906, 493, 685, 175, 80, 755, 375, 185, 858]"
309,0.0013853330165147781,kate brown,2,"[20, 214]"
1981,0.0013851067051291466,move toward,2,"[1007, 247]"
186,0.0013848033268004656,hospitals,11,"[98, 164, 872, 330, 362, 618, 18, 181, 278, 887, 508]"
1751,0.0013847535010427237,comply,6,"[292, 999, 201, 844, 332, 895]"
136,0.00138313218485564,needed,16,"[705, 162, 837, 902, 456, 201, 361, 554, 1006, 239, 1038, 657, 18, 436, 25, 124]"
1942,0.001382870483212173,partner,4,"[240, 763, 574, 447]"
913,0.001382654532790184,thank,12,"[326, 582, 361, 75, 523, 176, 432, 180, 405, 214, 821, 826]"
230,0.001382575836032629,pandemic,49,"[128, 641, 1027, 519, 1031, 649, 908, 526, 1038, 913, 18, 147, 660, 278, 535, 923, 32, 418, 291, 677, 172, 812, 692, 181, 565, 574, 65, 321, 69, 842, 715, 204, 80, 85, 725, 985, 987, 991, 358, 615, 362, 1003, 368, 628, 247, 889, 506, 508, 767]"
8,0.0013824284542351961,recognition,4,"[32, 1, 858, 239]"
815,0.0013824021443724632,meets,2,"[384, 69]"
375,0.001382265705615282,meet,17,"[256, 35, 456, 808, 968, 492, 271, 48, 240, 639, 850, 820, 279, 602, 701, 30, 511]"
736,0.0013816020218655467,read,21,"[258, 131, 386, 152, 805, 813, 174, 438, 55, 189, 192, 581, 213, 343, 217, 348, 735, 112, 114, 626, 247]"
2546,0.0013810655800625682,better,8,"[512, 449, 736, 1035, 397, 686, 953, 636]"
755,0.0013792351819574833,living,12,"[611, 615, 743, 935, 80, 435, 309, 213, 55, 726, 446, 255]"
15,0.0013790872180834413,cases,5,"[1, 1033, 720, 661, 858]"
1176,0.0013790152734145522,criteria,3,"[112, 450, 286]"
72,0.0013788858195766807,post pandemic,2,"[8, 715]"
894,0.0013788073556497693,celebrate,7,"[128, 992, 743, 72, 73, 75, 153]"
816,0.0013787703355774283,tell,9,"[164, 69, 535, 775, 648, 528, 247, 185, 316]"
1086,0.0013783896574750543,threat,5,"[418, 104, 237, 599, 153]"
184,0.0013760272413492203,said,10,"[452, 805, 519, 458, 239, 112, 18, 660, 667, 255]"
1565,0.001375385094434023,los angeles,5,"[321, 172, 749, 309, 918]"
801,0.0013751187361776829,capacity,2,"[65, 850]"
1237,0.0013750678626820445,together,6,"[545, 463, 887, 952, 121, 126]"
1912,0.0013748969649896026,disabilities,4,"[354, 684, 286, 239]"
1142,0.0013744193129241467,encourage,4,"[112, 354, 916, 190]"
668,0.001374077401123941,realized,3,"[452, 45, 445]"
1332,0.001373772043734789,share,17,"[641, 993, 134, 618, 299, 811, 525, 238, 1039, 596, 341, 948, 1017, 538, 219, 189, 863]"
1786,0.0013732707593590021,covid please,2,"[206, 807]"
32,0.0013731754152104259,supreme court,10,"[192, 2, 100, 292, 904, 816, 881, 882, 86, 764]"
1630,0.0013719090493395925,media,8,"[795, 262, 939, 787, 180, 727, 954, 283]"
907,0.0013718204572796822,heard,7,"[326, 615, 902, 73, 297, 149, 665]"
271,0.0013716422254219651,millions,27,"[517, 137, 143, 18, 402, 22, 280, 153, 793, 300, 178, 563, 185, 453, 200, 716, 734, 995, 101, 870, 103, 997, 105, 619, 1018, 1022, 895]"
1987,0.0013715991517528892,organizations,4,"[479, 988, 389, 247]"
656,0.0013713388470932841,set,10,"[449, 518, 43, 401, 371, 307, 180, 985, 989, 478]"
2739,0.0013712415238842368,ongoing pandemic,5,"[582, 750, 975, 946, 479]"
1037,0.0013710130006074905,november,10,"[805, 262, 1005, 1038, 464, 180, 247, 699, 92, 255]"
682,0.0013709217309951782,borough,4,"[1034, 75, 46, 671]"
636,0.0013704168377444148,planning,5,"[581, 40, 880, 820, 604]"
2582,0.0013700356939807534,covid also,2,"[409, 567]"
918,0.0013700276613235474,stop,20,"[129, 390, 265, 651, 796, 805, 686, 691, 947, 951, 698, 76, 335, 80, 221, 97, 879, 115, 376, 890]"
2555,0.0013699602568522096,battle,3,"[402, 852, 806]"
563,0.0013687149621546268,reimbursement,3,"[400, 33, 990]"
1191,0.0013687036698684096,rise,14,"[749, 1005, 975, 114, 307, 116, 501, 628, 725, 121, 314, 699, 892, 415]"
1449,0.0013682798016816378,spent,6,"[745, 912, 371, 214, 157, 479]"
2580,0.0013678765390068293,responding,4,"[637, 519, 551, 407]"
1043,0.0013677465030923486,voting rights,3,"[241, 449, 93]"
733,0.0013677214737981558,forced,10,"[352, 899, 201, 336, 784, 178, 913, 917, 54, 985]"
2245,0.0013674726942554116,venue,5,"[394, 490, 820, 311, 891]"
2758,0.0013669803738594055,treated,4,"[947, 660, 685, 487]"
1038,0.0013669480103999376,must,18,"[418, 774, 806, 939, 204, 397, 92, 688, 975, 658, 307, 179, 660, 566, 985, 890, 476, 188]"
365,0.0013665702426806092,things,21,"[259, 135, 655, 791, 535, 26, 539, 942, 318, 449, 582, 841, 460, 82, 858, 733, 353, 868, 362, 492, 240]"
192,0.0013657290255650878,work,68,"[256, 257, 510, 522, 523, 397, 909, 1038, 785, 18, 147, 660, 894, 278, 406, 535, 284, 157, 30, 799, 418, 930, 935, 40, 168, 428, 45, 49, 436, 54, 695, 953, 188, 445, 573, 577, 705, 323, 451, 69, 584, 847, 464, 720, 975, 85, 214, 341, 345, 858, 861, 991, 354, 484, 869, 759, 749, 877, 887, 240, 368, 883, 885, 630, 247, 633, 508, 254]"
1832,0.0013654985232278705,determine,5,"[777, 592, 214, 599, 858]"
380,0.001364993629977107,state,37,"[769, 1028, 389, 519, 1033, 400, 528, 1040, 407, 919, 538, 413, 30, 288, 544, 551, 46, 558, 185, 445, 321, 467, 212, 217, 89, 346, 479, 863, 354, 100, 359, 360, 487, 492, 247, 508, 1021]"
1455,0.001364630414173007,prime minister,8,"[456, 265, 170, 1032, 527, 311, 891, 157]"
915,0.0013646092265844345,volunteers,7,"[419, 75, 523, 112, 184, 473, 893]"
88,0.0013644846621900797,tablet,2,"[10, 966]"
314,0.001364358002319932,let,20,"[129, 262, 21, 917, 30, 934, 168, 170, 50, 691, 579, 456, 591, 466, 855, 351, 490, 491, 886, 504]"
974,0.0013643158599734306,fear,5,"[99, 325, 80, 85, 157]"
576,0.0013640657998621464,leave,12,"[609, 34, 233, 361, 362, 80, 336, 436, 406, 695, 286, 799]"
456,0.0013626434374600649,ready,13,"[288, 901, 489, 397, 526, 749, 240, 561, 85, 53, 635, 30, 351]"
1096,0.0013621024554595351,type,6,"[649, 106, 599, 888, 121, 382]"
799,0.0013614939525723457,covid infections,4,"[208, 65, 378, 70]"
2048,0.0013612847542390227,option,4,"[288, 487, 1021, 255]"
425,0.0013600662350654602,us,58,"[769, 643, 1028, 1019, 917, 150, 535, 792, 281, 157, 30, 159, 414, 418, 292, 40, 553, 170, 554, 691, 566, 440, 953, 314, 699, 445, 193, 194, 705, 325, 582, 329, 458, 975, 464, 881, 467, 472, 346, 219, 348, 987, 490, 492, 239, 112, 113, 241, 115, 369, 626, 118, 247, 504, 627, 754, 888, 252]"
476,0.0013594110496342182,help,61,"[257, 514, 131, 898, 900, 266, 268, 781, 659, 404, 149, 661, 535, 920, 665, 539, 156, 540, 30, 796, 162, 548, 549, 168, 297, 554, 44, 560, 822, 184, 954, 445, 325, 326, 71, 713, 975, 82, 596, 598, 854, 473, 985, 988, 989, 352, 353, 867, 613, 742, 361, 746, 875, 877, 1010, 243, 371, 245, 889, 635, 893]"
2689,0.0013593700714409351,homes,3,"[900, 451, 684]"
1452,0.0013588768197223544,led,4,"[344, 812, 157, 295]"
785,0.0013585669221356511,sign,22,"[264, 522, 658, 147, 281, 799, 417, 547, 933, 425, 299, 301, 436, 695, 190, 64, 331, 206, 340, 473, 615, 109]"
2396,0.0013575964840129018,repeat,3,"[456, 666, 348]"
1015,0.0013556665508076549,healthy,3,"[257, 539, 85]"
574,0.0013550962321460247,leadership,10,"[225, 34, 389, 901, 359, 682, 691, 508, 445, 734]"
2799,0.0013550014700740576,local public,2,"[508, 844]"
2063,0.0013535438338294625,christmas,9,"[255, 969, 842, 760, 372, 535, 504, 858, 447]"
1230,0.0013528523268178105,taken,9,"[389, 329, 201, 175, 691, 791, 121, 858, 445]"
814,0.0013528108829632401,politicians,8,"[69, 1032, 237, 591, 917, 726, 954, 795]"
1914,0.0013527397532016039,solution,3,"[952, 700, 239]"
2341,0.0013524788664653897,texas,5,"[837, 335, 467, 596, 541]"
596,0.001352014485746622,learning,6,"[35, 975, 950, 760, 636, 159]"
1403,0.0013514276361092925,rich,4,"[399, 478, 150, 239]"
763,0.0013503257650882006,faith leaders,2,"[57, 241]"
486,0.0013497717445716262,thankful,4,"[545, 499, 30, 755]"
467,0.0013494790764525533,holidays,4,"[264, 546, 851, 30]"
1662,0.001349414698779583,imagine,4,"[224, 658, 259, 188]"
1830,0.0013489410048350692,transferred,2,"[572, 214]"
1363,0.001348697580397129,targeting,2,"[140, 685]"
1670,0.0013477072352543473,recommendations,4,"[464, 783, 189, 703]"
693,0.0013471873244270682,bio,6,"[256, 227, 48, 882, 213, 252]"
1213,0.001347144483588636,less,6,"[328, 1033, 467, 117, 727, 991]"
204,0.0013469696277752519,worry,4,"[18, 255, 678, 239]"
1816,0.0013467103708535433,ballot box,2,"[241, 212]"
761,0.0013465950032696128,adults,9,"[1028, 168, 905, 203, 558, 79, 944, 793, 57]"
432,0.001346395700238645,message,10,"[129, 714, 588, 336, 241, 528, 309, 667, 316, 30]"
533,0.001346288830973208,important,24,"[129, 1028, 519, 540, 32, 805, 933, 168, 299, 945, 447, 449, 466, 852, 214, 479, 866, 483, 869, 106, 492, 239, 112, 251]"
2489,0.001346274046227336,council,5,"[842, 435, 858, 382, 991]"
829,0.001345873810350895,watch,13,"[97, 644, 69, 134, 78, 112, 336, 339, 340, 661, 438, 535, 915]"
29,0.001345788361504674,close,8,"[2, 389, 490, 42, 491, 880, 849, 18]"
2429,0.0013451864942908287,choose,6,"[354, 805, 741, 838, 854, 861]"
939,0.001343732001259923,fun,4,"[432, 257, 696, 79]"
74,0.0013422927586361766,future,18,"[640, 700, 573, 579, 549, 996, 8, 330, 1038, 177, 626, 915, 150, 471, 630, 604, 93, 30]"
